has_seizure,seizure_ratio,preictal_ratio,global_mean,global_std,global_max,global_min,global_range,global_rms,mean_amplitude,std_amplitude,mean_hjorth_activity,mean_hjorth_mobility,mean_hjorth_complexity,mean_delta_power,mean_theta_power,mean_alpha_power,mean_beta_power,mean_gamma_power,mean_spectral_entropy,mean_channel_corr,std_channel_corr,weighted_mutation_0,weighted_mutation_1,weighted_mutation_2,weighted_mutation_3,weighted_mutation_4,weighted_mutation_5,weighted_mutation_6,weighted_mutation_7,weighted_mutation_8,SCN1A_pLI,SCN8A_pLI,PRS,mutation_burden,ion_channel_burden,tier1_flag,SCN1A_severity_proxy
0,0.0025705653145093087,0.0,0.20912517877428038,29.721745923588593,1834.8772088599262,-3782.656409599183,5828.998513280291,69.88130115131094,0.1256370010528068,18.820098762896045,4855.284837956978,0.42021299103317344,8.037836959489761,0.305549402648796,0.16777969948463,0.019623828797086528,0.05016698123319586,0.03677093505455002,2.1745441371055465,0.16573924705300552,0.32064686949165216,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,1.2056535139639903,0.21,0.0,0,0.0
0,0.0,0.5,0.1989902772954762,73.97768931749243,444.38400373718036,-1502.154465863268,2940.529406439743,74.14458155924225,0.1804566237275536,37.008089786243076,2158.6634702298547,0.3096317643312686,3.6107089293790904,0.44906640720324015,0.24203932131863642,0.04028333749079562,0.029824129434577108,0.0008896859130973724,3.3163788014635127,0.10465652550843907,0.22527562137910387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9018050092180412,1.11,0.06,0,0.0
1,0.0021721829444185975,0.0,0.1828489561604771,65.17325859762202,1023.621732103413,-1238.563590072035,1283.1995921423447,59.703238900475895,0.18648039267044517,11.530310103008713,126.12536055470191,0.07970563127091645,1.5930593174651877,0.4970854634165172,0.058681730848970846,0.0460300475214416,0.13954352368358652,0.023609484122445335,4.932025125380026,,0.2666198263301701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1585957575478694,1.34,0.89,1,0.0
1,0.0005823388384770935,0.0,0.3892637458575655,19.291066241198575,1264.5740815655115,-516.3728533653982,594.2857142857142,55.9141280464705,0.1945472898846463,18.15143583322465,1117.4341577732694,0.9893808252363576,2.0395822505605734,0.42201583113442925,0.06201954368594188,0.03810979614906519,0.18946002401823386,0.07677062479993652,4.566934666995738,0.12901320264128036,0.27906909935117513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.213108047314254,1.9,0.0,0,0.0
0,3.209088700711645e-05,0.0,0.19407177443161178,97.9695420873355,3363.948569684633,-292.06349206349205,2925.4372360146162,239.26896042892972,0.07429047814338338,58.07949848882512,126.12536055470191,0.3127812380177713,6.056228226808297,0.4382284263425283,0.09098638054473569,0.019923844558943412,0.15597272694896577,0.09848807921696129,3.0324457830269558,,0.3002846378717608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1670271457858257,1.22,1.74,0,0.0
0,0.0012645182706622524,0.0,0.18851169000242926,34.288223792868266,1855.1121268133252,-946.5792327486395,1910.8307117144332,43.721071356027444,0.09719545702255361,21.66772563989491,432.0040833860912,0.22628889700673685,6.506545607023449,0.3516267314431498,0.10961963581747136,0.04862682102501579,0.143973894454626,0.037926055042799535,3.6865389007384093,,0.35462880030357585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1911279543355935,1.09,0.13,0,0.0
0,0.0,0.0,0.2231052162609401,224.02560003608806,2051.7335706229446,-2074.6591246051776,1812.6040925884104,95.89990893622216,0.21823007697260274,77.5733108382621,2189.1224736514523,0.3967992290325544,1.871531367135007,0.2605922623395498,0.12068474770775342,0.03980858290550369,0.0625066149085066,0.050321914217472674,4.772874570977321,,0.18003510408687504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.021608801100183,0.69,0.65,1,0.0
0,0.004071977099461881,0.3,0.11336315283661116,213.60578598406266,1774.8211576262195,-1150.4894834974882,2533.7085734631687,138.09114158226956,0.3256457842166835,45.15699846636886,1260.303517527509,0.33256731614948076,3.522357594362113,0.2882877420213513,0.11488825529763567,0.05383724882684484,0.02510337024667767,0.09944388529639504,3.6781779861125203,0.05995969527431655,0.26002423524427054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6301296184565919,1.09,0.82,0,1.0
0,0.0,0.4,0.18916245719547095,21.02035999034867,1228.9360788575673,-1206.5536312228046,2772.70043174961,81.53568587702553,0.39488902155262295,12.69373065880918,8018.320316106323,0.11950878516667941,5.391203468609482,0.5351436621924216,0.1969878360112174,0.03467479791480793,0.16242378130047833,0.011214331862748504,4.927925759612507,0.0892332518997945,0.19963423554308346,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.74,0.62,0,1.0
0,0.013014544019724163,0.0,0.20710658850056785,32.09369639585651,2373.9277949209827,-1738.628671486621,1537.9088109151216,71.97436513885339,0.38600927339376273,16.76236586737306,2782.5838190857385,0.1962798288160742,4.316832524182216,0.40360010201620933,0.10679524791491324,0.04799269074844365,0.25333405243576285,0.04969775279107197,2.0129942111080283,0.14066687957553473,0.20221367047088515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8692013346916512,0.0,1.06,0,1.0
0,0.0010035955509947814,0.5,0.19141158376789172,69.91502055649303,1395.7995903050034,-983.0219196223425,2409.294200737396,25.93743579323371,0.20458307864973255,131.10947922572885,126.12536055470191,0.3454996080237148,5.020969430350722,0.648746324417459,0.08348684946228949,0.023219113277460575,0.10248563885529009,0.0028073012883707386,2.9869398052534217,0.13506212794170586,0.2565633043554165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.2778770138125308,0.79,0.01,1,0.0
1,0.0,0.5,0.21281102903518703,95.15765237814756,605.202909635774,-1698.3085326271112,2750.2111480341127,82.48501421180677,0.18211217264197604,34.74341689802754,126.12536055470191,0.2720744813992658,5.7433636709514975,0.33238563547959815,0.12222058325114966,0.03772414299291077,0.15777158868803487,0.15121436377167075,4.440213314364006,0.11120334390676545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7529088338415153,0.77,0.77,0,1.0
0,0.0,0.0,0.18185190410177676,25.454529080327944,664.2114603614679,-1482.3968796410134,594.2857142857142,39.03051001278329,0.1967283888289803,80.4016633066478,882.3207641607274,0.07970563127091645,7.906894892615391,0.43969331109095267,0.037174680601381835,0.05208585517550762,0.12709466722119733,0.049291280510942864,2.811657902918884,0.15937983354961976,0.2705215233468736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1670271457858257,0.77,0.0,1,0.0
0,0.0006227766099731051,0.0,0.19481202372969258,45.34387640767376,1062.2074759176735,-1583.2357139088165,4256.599230369791,99.87050131482597,0.20105684561566672,11.017646710192746,2163.6515854926747,0.4549059618023893,5.326440137231294,0.5500222760328213,0.07977826725621492,0.014663631365859714,0.11420648287610692,0.07214683114138841,2.9871535121373283,0.07245539622011608,0.2689823735335043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6678838167990768,0.89,0.12,0,1.0
0,0.0,0.0,0.12154360739706946,63.058342220860375,4601.0103709117675,-737.7216951398204,5073.113917278945,59.86777011322546,0.19589927930855755,92.95136298716326,1181.4421452529677,0.14858811551503384,2.5891665500163903,0.363796228270983,0.14630705088412285,0.039917543478010444,0.017049797439216183,0.2160871889932312,3.8852313060187234,-0.01378076894789606,0.26944996430050383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9200948175958095,1.28,0.0,1,0.0
1,0.0,0.4,0.18727317868561338,186.07216454439364,973.5362081322548,-1634.5326408510819,594.2857142857142,51.1427222621155,0.34478906569646334,12.69594971314607,3301.864076793787,0.8194589266425938,3.839623650030169,0.2853546834364631,0.08473772613149577,0.027919338020178146,0.02096331039419151,0.2013254190703115,3.788988760778851,0.1792979402139953,0.2531523886988731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8059234934707133,1.9,1.08,0,0.0
1,0.002418368376667598,0.0,0.1964464947362005,42.05309038363472,1174.1878119168905,-1878.623970161263,3593.006726551282,127.52185221665385,0.3368717172602772,76.81591336995255,3045.910872691842,0.23702109797728366,9.007435391569738,0.5778194622948757,0.07164192617280268,0.04736964248119263,0.0548355004967271,0.09819779515201682,4.413435062119454,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.80814201367886,1.35,0.75,0,0.0
1,0.010148444869791762,0.5,0.17827938963792847,45.24037244787551,448.16770337897117,-1167.170318386756,594.2857142857142,79.98341823111843,0.2259613872010961,24.194529659524044,197.8785485517867,0.5726174592334299,6.21885942515819,0.5946552930926567,0.07614810566495656,0.03100621152944577,0.17004620865728842,0.06116857338504469,4.21464601179488,0.10401268336684666,0.27974459797444573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7485292399404453,1.18,0.05,0,0.0
0,0.0023491719820102966,0.4,0.1483964198327053,89.21401850690341,2056.768037067706,-1501.1317975496167,923.0557421194248,11.232282506829973,0.22952270712080575,50.047189226628035,126.12536055470191,0.47264749633259107,2.270815408432288,0.6134115234487234,0.1208643220499601,0.027560268285212384,0.05235180732512422,0.05223321022720891,3.1372174121413816,0.1792979402139953,0.2755860423696168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5441335818437034,0.53,0.0,1,0.0
0,0.0010230623966152217,0.4,0.15489914617981268,160.39450728749597,261.1965811965812,-2809.178289134988,2639.86059384085,29.71430375680984,0.37539059976645894,44.15770235477587,126.12536055470191,0.4752684452207617,5.857564061496858,0.5932614488767851,0.09906712976180024,0.059014402859410134,0.16572098601174917,0.01746969670580935,4.596967087792616,0.1185615558255329,0.253640187128659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8867986032014563,1.88,0.08,0,0.0
1,0.0,0.5,0.17178178249724227,11.230558223625241,1345.2833022205223,-1329.1785054769273,3289.7743399108112,75.5450865919144,0.21472978753442837,26.734769021755216,2723.491530027558,0.3603155652487574,2.9446994140890004,0.3827564787063604,0.22301432701464724,0.06596725362960942,0.05352214341991406,0.16780678727089185,3.274501758516526,-0.01378076894789606,0.21094014391763272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.92,0.08,1,0.0
0,0.0,0.5,0.39096691424406305,62.51323678508329,774.5437146655283,-2203.3911911123773,4214.357824148968,57.03034464636016,0.3565919627741962,49.63684705817789,1742.3436294504081,0.5008274706441956,7.178640992165448,0.22500671628957927,0.14306653873235609,0.057456926019255374,0.10476920571257485,0.0964316641996363,5.050630813280851,-0.01378076894789606,0.26888913431770745,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.9471834597754896,0.88,0.0,0,0.0
0,0.0,0.0,0.1623354860439953,32.633828247982585,993.8658159000142,-1150.6727367015844,4805.604928382291,35.365234726650925,0.2213368366858848,107.04592631145638,3115.7957442316706,0.3825873246981229,3.1706197598712054,0.35292330942560446,0.06688241965029472,0.08114757829709354,0.10253070573359636,0.005185546543365803,5.111836672193506,0.07142743465176908,0.23611952508658263,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.417977570585092,1.2,0.0,1,0.0
0,0.0,0.0,0.18733887929588006,57.176251386412574,1247.6584066759146,-2232.377249329637,4065.192633098998,43.99781388263677,0.18439279848506063,56.20403073596708,126.12536055470191,0.24425889906642945,5.465516116485463,0.46723700310476046,0.08093477235602792,0.042371161308549316,0.13053499239848584,0.07429010065424145,4.178613915101266,,0.29406826944564307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0094979997827327,0.71,0.0,0,0.0
0,0.002213914959475227,0.0,0.16472263055513278,239.26894889572608,1632.3965853231953,-1905.1620901939862,6796.494515138864,59.73910343099927,0.2122117387204426,106.19542946797006,2476.117505364033,0.16716066298851917,4.362690399798097,0.4624640241924379,0.11533908379386526,0.14351988346740038,0.060307428771466075,0.0008896859130973724,3.915932443815473,0.00683105493614488,0.2991089628321975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9202365438635653,0.78,0.0,0,0.0
0,0.0,0.0,0.21673810501492843,64.11936486203533,1922.4961696898933,-1645.50786067103,4520.038378218316,34.75251790808675,0.14143208155377396,32.87584046822233,3775.1384621760703,0.3731433049263762,2.6663660042738524,0.5982881694559026,0.08354935384302975,0.07949598455693108,0.1039758731551112,0.02504155116371516,3.476365584683225,0.0871716642958906,,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.949628960254448,0.61,0.04,0,0.0
0,0.0,0.0,0.17646618631748806,39.53697512783654,261.1965811965812,-1422.7542461857636,3910.4200529636373,60.085822357511304,0.20459102206226978,23.56483169210593,5375.736121205071,0.2892733332214884,5.1666187814361875,0.2770777435831038,0.1300599690301215,0.041638274883423504,0.01310197472553857,0.021227945971768192,2.7088592002398784,0.08836738151743809,0.2087127963803254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1670271457858257,1.1,0.0,0,0.0
0,0.06722222222222222,0.4,0.1863183279619193,107.38644146071077,1256.7029511027401,-2417.8208214259303,2436.278899716334,55.803902912802265,0.1958969992468626,22.932469113440916,2406.980910651885,0.3251323064497753,4.438394588476796,0.4313547077541492,0.0476848189114647,0.055156892243356875,0.06466193989895776,0.15713369545110387,3.8232323690988115,,0.20226278796424405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,1.9,0.07,0,1.0
0,0.0,0.0,0.19332522768179922,101.24236833847642,516.4026102186452,-1757.3512104468941,1539.6263867851499,51.36477306104014,0.1697081664925413,52.69103787272837,126.12536055470191,0.3617506299969317,3.938187509553329,0.2897997152469286,0.05230808168253027,0.013105890836404298,0.14305125966329632,0.05490137426098066,2.070984522231809,0.054627254342117265,0.32344792153883395,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.1670271457858257,0.12,0.99,0,0.0
0,0.06722222222222222,0.0,0.18409305976049067,53.79537597636873,1408.0579060689129,-1875.0344225702645,4162.805194684302,52.26125581710994,0.39020883834893205,68.22660378138573,728.2786930462614,0.07970563127091645,9.007435391569738,0.44333175862791885,0.15596764283303383,0.0592219829012175,0.04280312751556325,0.03883451716553788,3.203495557618751,0.1792979402139953,0.24670087124972384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7658481483544117,0.87,0.0,0,0.0
1,0.0,0.0,0.18690170310594956,42.65874500972356,1076.6755817553444,-1255.3861852991536,3251.0793367881797,26.941936525223667,0.18040191094090885,49.941509359713784,22936.542556248292,0.38325046840675436,5.990177623496097,0.24592061567770998,0.06473782283489644,0.042023164086844166,0.05837957462180525,0.0008896859130973724,2.5341606530408045,0.09461117112812227,0.25366735003708685,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1670271457858257,0.97,0.88,0,0.0
1,0.0016839628016083953,0.0,0.35237154115255714,59.22302929619599,931.0010737495081,-2665.917303240804,2969.7465653665304,59.66359370429257,0.1301801058985215,11.017646710192746,126.12536055470191,0.3935196417778408,4.162619307231255,0.6399267389501486,0.1420480849991174,0.08121289070756994,0.25333405243576285,0.10231010393099853,3.9905970801596715,,0.20258825575673237,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.7766466586984515,0.88,0.0,0,0.0
0,0.009872585700244806,0.0,0.22431768529717963,91.08081292600065,2092.922366090798,-1647.995482054399,4084.9328580384736,56.69350134884288,0.20314060245382695,64.47042888305958,126.12536055470191,0.4697413308348806,3.3641870291154388,0.38105165340381936,0.09173644305968293,0.07418464164365168,0.14839633427541712,0.08580218537558665,4.49452494108524,,0.251929297852682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9311694451273056,1.0,0.04,0,0.0
1,0.0006932223385382932,0.5,0.15360083830352572,55.18534586451646,663.6639074631821,-653.9183830614948,2052.7762434870483,61.303431588892195,0.22919160542634068,14.272625108963855,2224.597639435296,0.07970563127091645,5.909706339332605,0.46876470723721264,0.11012047881904286,0.06106725738095983,0.07565818116422426,0.04519127771001064,3.9806045155787473,0.1566771220797289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6935230112784134,0.0,0.16,0,0.0
1,0.0,0.0,0.18751600579439257,42.87340617661987,1205.6122268397407,-2472.087977458671,1652.0662707147262,65.75335328439755,0.19653046971561003,28.41969604623468,3293.73049999838,0.32179734284041267,1.1981988368940815,0.5341513703341987,0.045880177484076294,0.0536007930788583,0.08768322963676732,0.047632283573504325,3.742926325179829,0.08942909454333905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,1.34,0.12,1,0.0
0,0.0010066631063415405,0.0,0.19131627609387147,239.26894889572608,1177.4726458873304,-851.9086161914092,5826.088787882207,72.75064425069658,0.18882433063141188,43.74395325485553,2820.9557684384486,0.2874117501181704,2.1611421555887516,0.2664111699916109,0.08933594728221925,0.032212544110760986,0.03802482102755257,0.15812630222889001,5.229427981738251,0.12471097970241307,0.2158252283593922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.896734168513627,1.31,1.23,0,1.0
0,0.0,0.5,0.18079571145100576,14.47943713192847,968.626516684895,-3819.2190391418426,3710.0596663066344,74.9589247454204,0.3715114988361589,215.42405352229207,838.3744950157709,0.22236337192633754,4.307285064371622,0.4623722057856701,0.0929262028240594,0.07006256437974495,0.037499613122183945,0.044395896542116814,4.876746677142251,0.10007837186801215,0.24640477480421927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2220738269806943,0.0,1.9,0,1.0
0,0.0,0.5,0.17818683650634323,40.73748923416437,505.755044885869,-3989.5977365124368,951.474545362043,50.57832372257971,0.18429245272321282,78.48557687653525,126.12536055470191,0.45851278078773017,4.307076083771291,0.6130316545588818,0.15016558657987453,0.06834076514766158,0.025942799164353936,0.2497341909276799,4.469362407221832,0.012081677446950129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.838869327262697,0.0,0.88,0,1.0
0,0.000411662926475905,0.0,0.21753140438526244,77.04185192954365,1044.4238389856298,-1162.489502297759,3587.0774123702395,30.16797040780892,0.21623912632264888,67.90140334839612,5388.3191015450875,0.1913280792809577,4.420751698575023,0.27480034403574927,0.06329209614368475,0.05093011845820762,0.04883821162712675,0.2384557221796555,2.215060657918901,0.17039206012914565,0.2626563965390944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8425978232186575,1.28,1.08,1,1.0
1,0.0,0.0,0.22282635566567335,67.73286549840137,1081.3263514159207,-1488.430387413429,8366.082675921947,35.46028585703785,0.3163519225816818,39.724959486867284,318.0962940638133,0.5566425013742028,6.565570250390291,0.5663261830892675,0.1394367260368108,0.03175060195175053,0.01310197472553857,0.0637475085872368,3.184828142444917,0.11074604339462786,0.25601448175739816,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.8554090125879397,0.68,0.1,1,0.0
0,0.0031113307910522266,0.0,0.17597094525543014,65.16791879092654,261.1965811965812,-1081.122216272382,4157.469072237203,56.68207399013897,0.22381806680757527,11.017646710192746,126.12536055470191,0.30413972421941804,6.401367148785381,0.40745948580183433,0.11068604063229846,0.1743716948696797,0.11882287429584176,0.18509535717350395,3.8723167233197042,,0.2820386937997435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7456284490145437,0.54,0.09,0,0.0
1,0.0012288152826101556,0.5,0.19004754219348474,46.98327345413817,816.2349669193432,-782.694635805404,2200.7513272628003,45.30949741340756,0.1825657990606457,11.017646710192746,126.12536055470191,0.17233895701379384,4.856189432732746,0.2730859656905249,0.13510422890158316,0.017624896534863176,0.16908309201823013,0.11403386765846421,4.393537282052952,0.1792979402139953,0.18003510408687504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9390121254893893,1.9,0.0,1,0.0
