has_seizure,seizure_ratio,preictal_ratio,global_mean,global_std,global_max,global_min,global_range,global_rms,mean_amplitude,std_amplitude,mean_hjorth_activity,mean_hjorth_mobility,mean_hjorth_complexity,mean_delta_power,mean_theta_power,mean_alpha_power,mean_beta_power,mean_gamma_power,mean_spectral_entropy,mean_channel_corr,std_channel_corr,weighted_mutation_0,weighted_mutation_1,weighted_mutation_2,weighted_mutation_3,weighted_mutation_4,weighted_mutation_5,weighted_mutation_6,weighted_mutation_7,weighted_mutation_8,SCN1A_pLI,SCN8A_pLI,PRS,mutation_burden,ion_channel_burden,tier1_flag,SCN1A_severity_proxy
0,0.0,0.0,0.1949273519019896,36.36005450991996,916.8253968253969,-828.5225885225885,1745.3479853479853,36.360577011880196,0.19492735190198957,32.68477859881103,1322.0532340943696,0.526585312623656,2.9152618009187186,0.40343241556809556,0.14743356032746058,0.03929614262478026,0.0951988867755981,0.1347272720140474,4.283786271536939,0.13312569167923755,0.2682844542402691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19803111709814608,40.93440220737321,1152.820512820513,-1243.076923076923,2395.897435897436,40.93488121881313,0.19803111709814608,37.124226368223496,1675.625014519918,0.4820642377077399,3.1668177694242208,0.42396150598435683,0.15562722419726563,0.040447878756899674,0.08697708435245934,0.11733955489597678,4.226055348452717,0.12164596772386349,0.267262923591649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.1997094223543499,34.587526401663,982.0757020757021,-930.5006105006105,1912.5763125763126,34.58810296097651,0.19970942235434988,32.007293904261225,1196.2966113699115,0.44510401269654903,3.3428887917184276,0.4330525598687793,0.16568894868819165,0.04147169164467671,0.07942188664299758,0.10479645809135535,4.153154861957234,0.11856251748545363,0.2543675419085712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19602488895967154,42.40577636020139,876.1904761904761,-672.2344322344322,1548.4249084249084,42.406229429984776,0.19602488895967154,41.10972108406519,1798.249696448294,0.27016811837916477,5.2178256171024255,0.5077399676323907,0.15938657679586735,0.05018256628573635,0.04031329874483528,0.04438729528094933,3.4091900170249594,0.12902493762043957,0.27187925206397484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
1,0.011111111111111112,0.5,0.1902851325405673,50.9173326350286,870.3296703296703,-735.5311355311355,1605.8608058608058,50.917688194750305,0.1902851325405673,50.124998529082326,2592.574515060414,0.16198033417639857,7.333454435452356,0.5935501232457646,0.123019234031919,0.028554823713401945,0.016901953352424514,0.010318385713225605,2.8229643093468093,0.14208226372793864,0.30654979713225045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
1,0.014166666666666666,0.5,0.19203871812567463,50.90961890014901,1218.0708180708182,-759.7557997557998,1977.826617826618,50.90998109828434,0.19203871812567463,50.00184667740172,2591.7890521337868,0.19355235928858774,6.8868558290488915,0.5726511626300876,0.1213437861348381,0.035950360254950534,0.01855631141170744,0.015079251742380373,2.914168656379944,0.1454423296196835,0.314374115327221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19340148746851646,50.96466217924731,585.8852258852259,-690.989010989011,1276.8742368742369,50.9650291394026,0.19340148746851646,50.027271794825154,2597.3965290208566,0.15957356419862914,8.121224329691227,0.5975461446992422,0.10047732978499453,0.020667511461429068,0.01310197472553857,0.011568512310266357,2.6589137999904007,0.15410053746835886,0.3264512053172769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
1,0.025,0.5,0.19201726212595774,33.0114594908718,1629.4993894993895,-1495.4822954822955,3124.9816849816852,33.012017938114965,0.19201726212595777,32.54457277948755,1089.756341759769,0.2917378492153162,5.303757210536013,0.529841556970181,0.15070485397335584,0.04793135187551463,0.039317177994002146,0.03747876045251374,3.433674961849071,0.10989762397186059,0.26171117749846773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.1878817103454785,35.00181260796978,1447.032967032967,-1238.3882783882784,2685.4212454212457,35.0023168573241,0.18788171034547843,34.25213162877025,1225.1266427637868,0.2926510461022391,5.070192500531479,0.4889164419427884,0.16293246593116206,0.05880937765902607,0.052538531737716276,0.043795826454933635,3.5032486404641916,0.11408277046961109,0.28124820890681773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19566886452468257,35.91456123303692,1607.2283272283273,-1561.1233211233211,3168.3516483516487,35.91509424832549,0.19566886452468263,33.584374641475286,1289.8555426859457,0.26737164679122605,5.429517537848864,0.5007109879869608,0.15917361450763987,0.04995618880270727,0.05028811001796924,0.03851634872164484,3.4800834883873226,0.07944553693545432,0.22294841825999542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
1,0.025833333333333333,0.5,0.19164430745046684,43.310570426706256,1074.6764346764346,-1884.2490842490843,2958.925518925519,43.31099442667255,0.19164430745046682,41.8547575365952,1875.8052358321795,0.22988706563652703,5.761694466293846,0.5625626639460114,0.1592669077598536,0.040500093186550325,0.038403668337539755,0.02214686362702831,3.325615864769727,0.11905300111297876,0.25447034465342405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19574514991181657,46.225882555294056,977.7777777777778,-928.5470085470085,1906.3247863247864,46.22629699834882,0.1957451499118166,42.16933234938675,2136.8313197237007,0.2845022794530356,5.401267079783796,0.535402845772408,0.13930348945792695,0.032303837571624514,0.045745742170915364,0.0544764974601659,3.539144020756811,0.12035761825515966,0.26117404017614315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19846595131921219,49.88677521039555,1713.8949938949938,-1400.5372405372405,3114.4322344322345,49.88716999015247,0.1984659513192122,46.823136344796715,2488.6892042304935,0.32403414486607196,4.6158748164943555,0.5121317764172565,0.1457252809613893,0.03642639036598684,0.057639001278360726,0.06142515747828658,3.7347721575785435,0.08507238190942243,0.23510294334667012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19523538558864645,37.89183072611497,1167.6678876678877,-1386.4713064713064,2554.139194139194,37.89233369208522,0.19523538558864645,34.92486365877545,1435.7899573863372,0.3074400280430006,4.402059452809181,0.504770463652453,0.18309116916983126,0.04629976725194162,0.06182353301710321,0.04882497530297631,3.787955708820179,0.12433939541215377,0.2600859754427189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19437198436292638,47.29992768428772,1583.7851037851037,-1599.023199023199,3182.808302808303,47.3003270539132,0.19437198436292635,45.00296065274115,2237.2826359417463,0.3304837429032939,4.491594703134967,0.48739743444800254,0.15642775561875183,0.039963577847147554,0.06987596397475579,0.07130094496773257,3.8843776136422368,0.06992697372099939,0.22541020045791385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
1,0.028055555555555556,0.5,0.1938254099544422,49.318064018569146,1110.6227106227107,-1278.2417582417581,2388.864468864469,49.31844489467636,0.19382540995444222,48.3026190006228,2432.27115504391,0.22069463893533758,5.673434884628879,0.5405998495616366,0.1956864346504041,0.045877573865557,0.04079716158154739,0.023501882247061574,3.451101325607747,0.08905414317224439,0.2364702761173244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19012703279007626,119.63900505991123,1787.7411477411476,-1607.2283272283273,3394.969474969475,119.6391561321546,0.19012703279007623,115.55222757697017,14313.487056232498,1.110759035451664,1.442859373005275,0.08792582380638626,0.05588306086200424,0.03673611679864326,0.19496725167514772,0.2423905908820918,4.975497131788368,0.006553446529153746,0.33937537822896613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.20310767298991936,83.0622478888731,2280.0488400488402,-2060.4639804639805,4340.51282051282,83.06249621266768,0.20310767298991936,81.50618636599987,6899.334137020225,0.9772374358221524,1.660369597379387,0.18900952702284998,0.07133386338091516,0.03642376416861498,0.1614376669292595,0.20368549997837448,4.941098811245911,0.027072374588663562,0.2852858437513085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.1950580602301617,44.327918745136095,1213.3821733821733,-1181.3431013431014,2394.7252747252746,44.328347904272825,0.19505806023016167,42.04159029555838,1964.9638738803108,0.5003033240072488,3.283195344221898,0.45101902766001134,0.1478813057366411,0.03573224685598801,0.058765963997502675,0.09559888294714514,4.043745659962046,0.07915434960322575,0.22642727861722586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.20058482345620027,47.19884779681784,1599.023199023199,-1702.5641025641025,3301.587301587301,47.19927401580004,0.20058482345620024,44.70413578881597,2227.730805229973,0.5022524031108623,3.2561054771380666,0.4440853528759753,0.13584084317638287,0.03667004644705248,0.06452799177183932,0.10164415252463312,4.0786857265138625,0.046527949387587794,0.21567114776134427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19534930146343188,61.51764858915715,1638.095238095238,-1720.9279609279608,3359.0231990231987,61.51795875424192,0.1953493014634319,57.995514328743816,3784.4204964892006,0.47923264611921984,3.1213668561680854,0.4304161016269674,0.140443244166201,0.04363029697757839,0.09675518578745089,0.11677432524511601,4.374250111180758,0.04239450572970821,0.20396388215358738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.1976153057221898,42.86194674892742,1116.8742368742369,-1205.5677655677655,2322.4420024420024,42.86240229988219,0.19761530572218977,40.81356394033785,1837.146298701055,0.5022132786501277,3.2801150193429405,0.42316009589879655,0.14807901091190975,0.036149280624569985,0.06723834432415182,0.14558728336552207,4.096060546760104,0.06838883416854587,0.23558354328368145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.19534290521609363,53.037032765885535,1851.4285714285713,-2129.230769230769,3980.65934065934,53.03739250246221,0.19534290521609368,48.78535130516394,2812.926272626181,0.514635448808449,3.3425494996492806,0.40611443340051995,0.11890095628372624,0.03551143683873953,0.07644896548866853,0.1597173444726556,4.174569881976387,0.029182163438005133,0.21947157199744396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2237973749107718,0.0,0.0,0,0.0
0,0.0,0.0,0.20080863681407157,54.86244796534413,1275.8974358974358,-1275.5067155067154,2551.404151404151,54.86281546602135,0.2008086368140716,51.807688732381074,3009.8865628129633,0.702940648812833,2.3850752545517477,0.3514381198065054,0.10697686131600855,0.034065506614019025,0.11783171910550279,0.15990492801921816,5.064878320055746,0.06526044823694434,0.26397087442858175,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20022965661552614,30.7177685418953,804.2979242979243,-742.1733821733822,1546.4713064713064,30.718421120051744,0.20022965661552622,30.371205488783716,943.5795509883645,0.4494288367990973,3.611537730796373,0.3639574225069207,0.1799798186589594,0.06271569900877479,0.13309977037218254,0.12195906954433354,4.529042270275899,0.09787918588112775,0.2580954760162605,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.2016338080196776,64.00090987910046,1261.8315018315018,-1261.4407814407814,2523.272283272283,64.00122750030094,0.20163380801967754,59.99369781278882,4096.109163557331,0.6694432652676546,2.45848745422002,0.35140008294475455,0.10619259335332737,0.03802221732819609,0.133893338240938,0.16621142483409118,5.027754649262495,0.07612827977471623,0.2712620115421828,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20437700550925186,44.52522772980338,1366.935286935287,-1366.5445665445666,2733.479853479854,44.52569678681326,0.20437700550925192,42.145145302543,1982.4922909960271,0.6093433208762721,2.6585732758794096,0.31920330781082745,0.13871675154251625,0.05486162761506779,0.15469737874637357,0.16707846358996922,4.991374620931881,0.06569950155096509,0.25675057297251835,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20798131853385474,44.77884932057636,910.5738705738705,-727.7167277167277,1638.2905982905982,44.779332316412905,0.20798131853385482,42.587618010267434,2005.1424481474317,0.5124628971103116,3.3797904602399376,0.3327482467416166,0.1342249771335241,0.050360836167129316,0.15767667687965395,0.1835514798434364,4.651850215885409,0.0856913797277014,0.2680470274180871,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20889334598573728,49.385119716478115,1311.062271062271,-1228.2295482295483,2539.2918192918196,49.38556151185154,0.20889334598573722,47.736208012950485,2438.887207234965,0.5355902786184512,3.256203518565403,0.36143276072556807,0.11446483253672889,0.04326241645116975,0.1400218372362211,0.1648302286181656,4.659618051862057,0.07249892121284274,0.24786665596351387,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.21133754195348398,44.38065463036491,1280.5860805860807,-1336.068376068376,2616.6544566544567,44.3811578147345,0.211337541953484,43.01802777053735,1969.6396732034707,0.4859181371630482,3.589273066619024,0.34847638220489885,0.12889143740208286,0.05039292620696157,0.1501105193927263,0.16978209032088937,4.570409877738919,0.07291149942379019,0.25183049289829224,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.21171254269080358,50.65260433093593,1311.4529914529915,-1334.114774114774,2645.5677655677655,50.65304677615239,0.21171254269080358,48.48942863441223,2565.6835632613443,0.4673651236538777,3.6655476105726343,0.37469682739719107,0.13590726334657927,0.053858934411715575,0.1258796837835694,0.1450482257048612,4.5046283078080505,0.07064437454526482,0.23813261648028325,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.2013050925188606,44.09183760881404,1166.886446886447,-1187.5946275946276,2354.4810744810748,44.09229714431198,0.20130509251886064,43.50743590150544,1944.0898363355661,0.22057818344751726,6.831719667274284,0.5736101570643704,0.11403012725193559,0.031161733671693215,0.02538270598417468,0.019676497933780426,3.035939403104065,0.10856703563637783,0.26425910244808615,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.19201541882701303,37.59016572586074,748.4249084249084,-1332.161172161172,2080.5860805860802,37.590656142434426,0.19201541882701306,37.066001583872065,1413.020441015831,0.20237779048219875,6.955080136250987,0.5462780746835988,0.13646354857953732,0.039983076133994135,0.02515389371053083,0.0154879799421058,3.0736034223242212,0.12103090099610174,0.28652810762419934,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.19515339565158407,32.1671369532835,1184.078144078144,-1217.6800976800978,2401.7582417582416,32.16772893163475,0.19515339565158404,31.648696059259805,1034.7245896613413,0.2114862725470687,6.794788247463835,0.5441638280000303,0.13766924647428766,0.03682119706837866,0.029220958119638544,0.017767844921520816,3.1280752404983367,0.11996507146409195,0.29299878099743276,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.19196443317820128,23.555733229323632,999.2673992673992,-1112.1855921855922,2111.4529914529912,23.556515411127066,0.19196443317820125,23.278468398504618,554.8723987169025,0.25739741284618906,5.434673071202065,0.4931093418513311,0.18926578599140026,0.061223221574784235,0.04803920950951832,0.02567170606538004,3.594482930855861,0.11009654146196714,0.27198616654347935,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.19267793733373445,37.782006334093815,1381.001221001221,-1465.7875457875457,2846.7887667887667,37.782497633388935,0.19267793733373442,36.82701598166384,1427.4799607521538,0.2608773833335083,6.548345854266623,0.5528496632003451,0.10738143681509806,0.025654313312301037,0.034143001671090294,0.02881634561492441,3.1626349329380004,0.0925649731340301,0.26820360414340183,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20037914815994523,29.601736894584743,1337.2405372405372,-1627.1550671550672,2964.395604395604,29.602415086935675,0.2003791481599453,29.148254419964786,876.2624703576006,0.41578238237078635,4.43833120412303,0.4464724952109302,0.15368496071545606,0.048220688821103246,0.07546467995104583,0.07476711007799022,4.125950226740186,0.08807268361879146,0.23949141699732285,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20028692791373948,63.18185634394594,1807.2771672771673,-1701.001221001221,3508.2783882783883,63.1821737986318,0.20028692791373945,57.49043452480546,3991.9442975614797,0.488337919372456,3.6354884456954726,0.3684551302741224,0.1173169251428238,0.04515226547202341,0.14056378263474564,0.163817221146509,4.51178441314147,0.046730525144641794,0.24309239455230863,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
1,0.0225,0.5,0.20423180885137404,117.6493924843856,2992.7228327228327,-2782.124542124542,5774.847374847375,117.64956975092069,0.20423180885137415,112.91334620824605,13841.350155582291,0.8905244434625604,1.9147894456011845,0.26782107776111025,0.11655255982807071,0.05264469216274658,0.11054719875122912,0.15346454790957983,4.751042599792006,-0.00859507549882699,0.32365539830453954,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
1,0.02277777777777778,0.5,0.2019262530098093,96.62860288703085,1677.5579975579976,-1741.2454212454213,3418.803418803419,96.62881387097309,0.20192625300980924,84.31882918396529,9337.084836637287,0.3389114377277344,4.483979732892176,0.48683710510895567,0.13288622502229192,0.04470622579497297,0.08261430114388546,0.05843707169909392,3.869031323477884,0.03659887833941579,0.19731646820246942,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.2046949930102104,69.54775019125248,1783.8339438339437,-1800.6349206349207,3584.4688644688645,69.54805142277549,0.2046949930102104,67.04859240294485,4836.888394653516,0.3842615166024093,4.135049326904087,0.4880302428756554,0.1032456820105117,0.04237045259266488,0.07320026567299971,0.06766216919638228,3.8484139383794465,0.036282191990267054,0.22780209801811663,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.20790176175139943,46.619266918786444,1787.3504273504273,-1804.5421245421246,3591.8925518925516,46.61973049243845,0.20790176175139943,43.93601485501068,2173.354535191614,0.35887689606032114,4.474251506459035,0.4483892390641667,0.1303467062905318,0.06413658547303688,0.08479534486239779,0.07938234840864447,4.01764625529833,0.054299862871151794,0.23128009264773514,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
1,0.0025,0.5,0.20967062828475871,61.980166397360215,1867.0573870573871,-1846.7399267399267,3713.797313797314,61.980521040217354,0.20967062828475874,57.34878082407335,3841.537456980072,0.4877424376922757,3.3915229179703026,0.4270394521454565,0.10559510841775226,0.04797269196239595,0.10332717822624997,0.1061884250660029,4.379500552646813,0.03597502869707257,0.22100550481566136,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
0,0.0,0.0,0.18826655429916297,71.20996563547227,2071.013431013431,-1985.4456654456656,4056.459096459096,71.2102145067729,0.18826655429916297,67.24357486640093,5070.8542356343605,0.618437092726115,2.576075213014991,0.3570833707996147,0.1084098819829015,0.047304508243149954,0.13882801213302465,0.15729417156270378,4.95733594896686,0.0327531788484096,0.22809299169512465,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,2.2104067476223306,0.65,0.0,0,0.0
